#NSGA2
popsize 50
maxGen 100
numVar 2
numObj 2
numCons 2
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 100
currentGen	1
evaluateCount	50
totalTime	0.0187342
firstFrontCount	2
frontCount	49
avgEvalTime	6.47282e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.462321	0.935972	0.462321	0.935972	0	0	
0.8529	0.489439	0.8529	0.489439	0	0	
0.835916	0.51237	0.835916	0.51237	0	0	
0.958452	0.138774	0.958452	0.138774	0	0	
0.153486	0.959376	0.153486	0.959376	0	0	
0.111699	0.987322	0.111699	0.987322	0	0	
0.900428	0.471018	0.900428	0.471018	0	0	
0.0653031	1.02653	0.0653031	1.02653	0	0	
0.573756	0.779264	0.573756	0.779264	0	0	
0.552064	0.784891	0.552064	0.784891	0	0	
0.497431	0.858082	0.497431	0.858082	0	0	
0.940776	0.184861	0.940776	0.184861	0	0	
0.083245	1.02503	0.083245	1.02503	0	0	
0.934998	0.452117	0.934998	0.452117	0	0	
0.794256	0.519985	0.794256	0.519985	0	0	
0.477992	0.869133	0.477992	0.869133	0	0	
0.521197	0.802949	0.521197	0.802949	0	0	
0.119843	0.974768	0.119843	0.974768	0	0	
0.500322	0.823152	0.500322	0.823152	0	0	
0.779193	0.571653	0.779193	0.571653	0	0	
0.0963849	1.02354	0.0963849	1.02354	0	0	
0.571778	0.782061	0.571778	0.782061	0	0	
0.783885	0.560042	0.783885	0.560042	0	0	
0.238388	0.940375	0.238388	0.940375	0	0	
0.73859	0.749195	0.73859	0.749195	0	0	
1.02939	0.0780986	1.02939	0.0780986	0	0	
0.782123	0.56532	0.782123	0.56532	0	0	
0.685916	0.774157	0.685916	0.774157	0	0	
0.580515	0.77857	0.580515	0.77857	0	0	
0.497899	0.827957	0.497899	0.827957	0	0	
0.525919	0.78961	0.525919	0.78961	0	0	
0.76377	0.710008	0.76377	0.710008	0	0	
0.775778	0.601887	0.775778	0.601887	0	0	
0.849474	0.490063	0.849474	0.490063	0	0	



#Generation 79 / 100
currentGen	79
evaluateCount	3950
totalTime	3.8614
firstFrontCount	50
frontCount	1
avgEvalTime	1.08688e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.716281	0.760114	0.716281	0.760114	0	0	
0.229621	0.94219	0.229621	0.94219	0	0	
0.792688	0.535599	0.792688	0.535599	0	0	
0.473935	0.876086	0.473935	0.876086	0	0	
0.940174	0.190639	0.940174	0.190639	0	0	
0.158131	0.952323	0.158131	0.952323	0	0	
0.481259	0.862405	0.481259	0.862405	0	0	
0.9627	0.134995	0.9627	0.134995	0	0	
1.00638	0.108593	1.00638	0.108593	0	0	
0.940022	0.447324	0.940022	0.447324	0	0	
0.953788	0.145592	0.953788	0.145592	0	0	
1.03746	0.0670927	1.03746	0.0670927	0	0	
0.818616	0.5125	0.818616	0.5125	0	0	
0.767422	0.706847	0.767422	0.706847	0	0	
0.755433	0.727753	0.755433	0.727753	0	0	
0.871327	0.481033	0.871327	0.481033	0	0	
0.462321	0.935972	0.462321	0.935972	0	0	
0.8529	0.489439	0.8529	0.489439	0	0	
0.835916	0.51237	0.835916	0.51237	0	0	
0.958452	0.138774	0.958452	0.138774	0	0	
0.153486	0.959376	0.153486	0.959376	0	0	
0.111699	0.987322	0.111699	0.987322	0	0	
0.900428	0.471018	0.900428	0.471018	0	0	
0.0653031	1.02653	0.0653031	1.02653	0	0	
0.573756	0.779264	0.573756	0.779264	0	0	
0.552064	0.784891	0.552064	0.784891	0	0	
0.497431	0.858082	0.497431	0.858082	0	0	
0.940776	0.184861	0.940776	0.184861	0	0	
0.083245	1.02503	0.083245	1.02503	0	0	
0.934998	0.452117	0.934998	0.452117	0	0	
0.794256	0.519985	0.794256	0.519985	0	0	
0.477992	0.869133	0.477992	0.869133	0	0	
0.521197	0.802949	0.521197	0.802949	0	0	
0.119843	0.974768	0.119843	0.974768	0	0	
0.500322	0.823152	0.500322	0.823152	0	0	
0.779193	0.571653	0.779193	0.571653	0	0	
0.0963849	1.02354	0.0963849	1.02354	0	0	
0.571778	0.782061	0.571778	0.782061	0	0	
0.238388	0.940375	0.238388	0.940375	0	0	
0.73859	0.749195	0.73859	0.749195	0	0	
1.02939	0.0780986	1.02939	0.0780986	0	0	
0.782123	0.56532	0.782123	0.56532	0	0	
0.685916	0.774157	0.685916	0.774157	0	0	
0.580515	0.77857	0.580515	0.77857	0	0	
0.497899	0.827957	0.497899	0.827957	0	0	
0.525919	0.78961	0.525919	0.78961	0	0	
0.76377	0.710008	0.76377	0.710008	0	0	
0.775778	0.601887	0.775778	0.601887	0	0	
0.849474	0.490063	0.849474	0.490063	0	0	
0.783261	0.550882	0.783261	0.550882	0	0	



#Generation 80 / 100
currentGen	80
evaluateCount	4000
totalTime	3.88843
firstFrontCount	50
frontCount	1
avgEvalTime	1.12661e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.0653031	1.02653	0.0653031	1.02653	0	0	
1.03746	0.0670927	1.03746	0.0670927	0	0	
0.462321	0.935972	0.462321	0.935972	0	0	
0.940022	0.447324	0.940022	0.447324	0	0	
0.940174	0.190639	0.940174	0.190639	0	0	
0.238388	0.940375	0.238388	0.940375	0	0	
0.685916	0.774157	0.685916	0.774157	0	0	
0.775778	0.601887	0.775778	0.601887	0	0	
1.00638	0.108593	1.00638	0.108593	0	0	
0.767422	0.706847	0.767422	0.706847	0	0	
0.580515	0.77857	0.580515	0.77857	0	0	
0.158131	0.952323	0.158131	0.952323	0	0	
0.229621	0.94219	0.229621	0.94219	0	0	
0.900428	0.471018	0.900428	0.471018	0	0	
0.473935	0.876086	0.473935	0.876086	0	0	
0.9627	0.134995	0.9627	0.134995	0	0	
0.716281	0.760114	0.716281	0.760114	0	0	
1.02939	0.0780986	1.02939	0.0780986	0	0	
0.111699	0.987322	0.111699	0.987322	0	0	
0.73859	0.749195	0.73859	0.749195	0	0	
0.119843	0.974768	0.119843	0.974768	0	0	
0.0963849	1.02354	0.0963849	1.02354	0	0	
0.755433	0.727753	0.755433	0.727753	0	0	
0.953788	0.145592	0.953788	0.145592	0	0	
0.934998	0.452117	0.934998	0.452117	0	0	
0.153486	0.959376	0.153486	0.959376	0	0	
0.521197	0.802949	0.521197	0.802949	0	0	
0.940776	0.184861	0.940776	0.184861	0	0	
0.835916	0.51237	0.835916	0.51237	0	0	
0.552064	0.784891	0.552064	0.784891	0	0	
0.497431	0.858082	0.497431	0.858082	0	0	
0.818616	0.5125	0.818616	0.5125	0	0	
0.794256	0.519985	0.794256	0.519985	0	0	
0.525919	0.78961	0.525919	0.78961	0	0	
0.500322	0.823152	0.500322	0.823152	0	0	
0.779193	0.571653	0.779193	0.571653	0	0	
0.792688	0.535599	0.792688	0.535599	0	0	
0.783261	0.550882	0.783261	0.550882	0	0	
0.849474	0.490063	0.849474	0.490063	0	0	
0.871964	0.476505	0.871964	0.476505	0	0	
0.497899	0.827957	0.497899	0.827957	0	0	
0.083245	1.02503	0.083245	1.02503	0	0	
0.76377	0.710008	0.76377	0.710008	0	0	
0.871327	0.481033	0.871327	0.481033	0	0	
0.8529	0.489439	0.8529	0.489439	0	0	
0.481259	0.862405	0.481259	0.862405	0	0	
0.571778	0.782061	0.571778	0.782061	0	0	
0.782123	0.56532	0.782123	0.56532	0	0	
0.477992	0.869133	0.477992	0.869133	0	0	
0.958452	0.138774	0.958452	0.138774	0	0	



#Generation 81 / 100
currentGen	81
evaluateCount	4050
totalTime	3.98971
firstFrontCount	50
frontCount	1
avgEvalTime	1.20008e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
1.03746	0.0670927	1.03746	0.0670927	0	0	
0.0653031	1.02653	0.0653031	1.02653	0	0	
0.462321	0.935972	0.462321	0.935972	0	0	
0.940022	0.447324	0.940022	0.447324	0	0	
0.940174	0.190639	0.940174	0.190639	0	0	
0.238388	0.940375	0.238388	0.940375	0	0	
0.685916	0.774157	0.685916	0.774157	0	0	
0.775778	0.601887	0.775778	0.601887	0	0	
1.00638	0.108593	1.00638	0.108593	0	0	
0.580515	0.77857	0.580515	0.77857	0	0	
0.767422	0.706847	0.767422	0.706847	0	0	
0.158131	0.952323	0.158131	0.952323	0	0	
0.229621	0.94219	0.229621	0.94219	0	0	
0.473935	0.876086	0.473935	0.876086	0	0	
0.9627	0.134995	0.9627	0.134995	0	0	
0.716281	0.760114	0.716281	0.760114	0	0	
1.02939	0.0780986	1.02939	0.0780986	0	0	
0.111699	0.987322	0.111699	0.987322	0	0	
0.73859	0.749195	0.73859	0.749195	0	0	
0.119843	0.974768	0.119843	0.974768	0	0	
0.0963849	1.02354	0.0963849	1.02354	0	0	
0.755433	0.727753	0.755433	0.727753	0	0	
0.953788	0.145592	0.953788	0.145592	0	0	
0.153486	0.959376	0.153486	0.959376	0	0	
0.521197	0.802949	0.521197	0.802949	0	0	
0.940776	0.184861	0.940776	0.184861	0	0	
0.907783	0.467352	0.907783	0.467352	0	0	
0.835916	0.51237	0.835916	0.51237	0	0	
0.552064	0.784891	0.552064	0.784891	0	0	
0.934998	0.452117	0.934998	0.452117	0	0	
0.497431	0.858082	0.497431	0.858082	0	0	
0.818616	0.5125	0.818616	0.5125	0	0	
0.794256	0.519985	0.794256	0.519985	0	0	
0.525919	0.78961	0.525919	0.78961	0	0	
0.500322	0.823152	0.500322	0.823152	0	0	
0.900428	0.471018	0.900428	0.471018	0	0	
0.779193	0.571653	0.779193	0.571653	0	0	
0.782354	0.547781	0.782354	0.547781	0	0	
0.849474	0.490063	0.849474	0.490063	0	0	
0.792688	0.535599	0.792688	0.535599	0	0	
0.871964	0.476505	0.871964	0.476505	0	0	
0.497899	0.827957	0.497899	0.827957	0	0	
0.571778	0.782061	0.571778	0.782061	0	0	
0.083245	1.02503	0.083245	1.02503	0	0	
0.76377	0.710008	0.76377	0.710008	0	0	
0.871327	0.481033	0.871327	0.481033	0	0	
0.8529	0.489439	0.8529	0.489439	0	0	
0.481259	0.862405	0.481259	0.862405	0	0	
0.782123	0.56532	0.782123	0.56532	0	0	
0.477992	0.869133	0.477992	0.869133	0	0	



#Generation 82 / 100
currentGen	82
evaluateCount	4100
totalTime	4.01749
firstFrontCount	50
frontCount	1
avgEvalTime	1.20691e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
1.03746	0.0670927	1.03746	0.0670927	0	0	
0.0653031	1.02653	0.0653031	1.02653	0	0	
0.462321	0.935972	0.462321	0.935972	0	0	
0.940022	0.447324	0.940022	0.447324	0	0	
0.940174	0.190639	0.940174	0.190639	0	0	
0.238388	0.940375	0.238388	0.940375	0	0	
0.685916	0.774157	0.685916	0.774157	0	0	
0.775778	0.601887	0.775778	0.601887	0	0	
1.00638	0.108593	1.00638	0.108593	0	0	
0.580515	0.77857	0.580515	0.77857	0	0	
0.767422	0.706847	0.767422	0.706847	0	0	
0.158131	0.952323	0.158131	0.952323	0	0	
0.229621	0.94219	0.229621	0.94219	0	0	
0.473935	0.876086	0.473935	0.876086	0	0	
0.9627	0.134995	0.9627	0.134995	0	0	
0.716281	0.760114	0.716281	0.760114	0	0	
1.02939	0.0780986	1.02939	0.0780986	0	0	
0.111699	0.987322	0.111699	0.987322	0	0	
0.73859	0.749195	0.73859	0.749195	0	0	
0.119843	0.974768	0.119843	0.974768	0	0	
0.0963849	1.02354	0.0963849	1.02354	0	0	
0.755433	0.727753	0.755433	0.727753	0	0	
0.953788	0.145592	0.953788	0.145592	0	0	
0.153486	0.959376	0.153486	0.959376	0	0	
0.521197	0.802949	0.521197	0.802949	0	0	
0.940776	0.184861	0.940776	0.184861	0	0	
0.907783	0.467352	0.907783	0.467352	0	0	
0.835916	0.51237	0.835916	0.51237	0	0	
0.552064	0.784891	0.552064	0.784891	0	0	
0.934998	0.452117	0.934998	0.452117	0	0	
0.497431	0.858082	0.497431	0.858082	0	0	
0.818616	0.5125	0.818616	0.5125	0	0	
0.794256	0.519985	0.794256	0.519985	0	0	
0.525919	0.78961	0.525919	0.78961	0	0	
0.500322	0.823152	0.500322	0.823152	0	0	
0.900428	0.471018	0.900428	0.471018	0	0	
0.779193	0.571653	0.779193	0.571653	0	0	
0.782354	0.547781	0.782354	0.547781	0	0	
0.849474	0.490063	0.849474	0.490063	0	0	
0.792688	0.535599	0.792688	0.535599	0	0	
0.871964	0.476505	0.871964	0.476505	0	0	
0.497899	0.827957	0.497899	0.827957	0	0	
0.571778	0.782061	0.571778	0.782061	0	0	
0.083245	1.02503	0.083245	1.02503	0	0	
0.76377	0.710008	0.76377	0.710008	0	0	
0.871327	0.481033	0.871327	0.481033	0	0	
0.8529	0.489439	0.8529	0.489439	0	0	
0.481259	0.862405	0.481259	0.862405	0	0	
0.782123	0.56532	0.782123	0.56532	0	0	
0.477992	0.869133	0.477992	0.869133	0	0	



#Generation 83 / 100
currentGen	83
evaluateCount	4150
totalTime	4.04402
firstFrontCount	50
frontCount	1
avgEvalTime	1.12528e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
1.03746	0.0670927	1.03746	0.0670927	0	0	
0.0653031	1.02653	0.0653031	1.02653	0	0	
0.940022	0.447324	0.940022	0.447324	0	0	
0.940174	0.190639	0.940174	0.190639	0	0	
0.238388	0.940375	0.238388	0.940375	0	0	
0.685916	0.774157	0.685916	0.774157	0	0	
0.775778	0.601887	0.775778	0.601887	0	0	
1.00638	0.108593	1.00638	0.108593	0	0	
0.580515	0.77857	0.580515	0.77857	0	0	
0.767422	0.706847	0.767422	0.706847	0	0	
0.158131	0.952323	0.158131	0.952323	0	0	
0.229621	0.94219	0.229621	0.94219	0	0	
0.473935	0.876086	0.473935	0.876086	0	0	
0.9627	0.134995	0.9627	0.134995	0	0	
0.716281	0.760114	0.716281	0.760114	0	0	
1.02939	0.0780986	1.02939	0.0780986	0	0	
0.111699	0.987322	0.111699	0.987322	0	0	
0.73859	0.749195	0.73859	0.749195	0	0	
0.119843	0.974768	0.119843	0.974768	0	0	
0.0963849	1.02354	0.0963849	1.02354	0	0	
0.755433	0.727753	0.755433	0.727753	0	0	
0.953788	0.145592	0.953788	0.145592	0	0	
0.153486	0.959376	0.153486	0.959376	0	0	
0.521197	0.802949	0.521197	0.802949	0	0	
0.940776	0.184861	0.940776	0.184861	0	0	
0.907783	0.467352	0.907783	0.467352	0	0	
0.835916	0.51237	0.835916	0.51237	0	0	
0.552064	0.784891	0.552064	0.784891	0	0	
0.934998	0.452117	0.934998	0.452117	0	0	
0.497431	0.858082	0.497431	0.858082	0	0	
0.818616	0.5125	0.818616	0.5125	0	0	
0.794256	0.519985	0.794256	0.519985	0	0	
0.525919	0.78961	0.525919	0.78961	0	0	
0.500322	0.823152	0.500322	0.823152	0	0	
0.900428	0.471018	0.900428	0.471018	0	0	
0.779193	0.571653	0.779193	0.571653	0	0	
0.782354	0.547781	0.782354	0.547781	0	0	
0.849474	0.490063	0.849474	0.490063	0	0	
0.792688	0.535599	0.792688	0.535599	0	0	
0.871964	0.476505	0.871964	0.476505	0	0	
0.497899	0.827957	0.497899	0.827957	0	0	
0.571778	0.782061	0.571778	0.782061	0	0	
0.083245	1.02503	0.083245	1.02503	0	0	
0.76377	0.710008	0.76377	0.710008	0	0	
0.871327	0.481033	0.871327	0.481033	0	0	
0.8529	0.489439	0.8529	0.489439	0	0	
0.481259	0.862405	0.481259	0.862405	0	0	
0.782123	0.56532	0.782123	0.56532	0	0	
0.477992	0.869133	0.477992	0.869133	0	0	
0.456031	0.914544	0.456031	0.914544	0	0	



#Generation 84 / 100
currentGen	84
evaluateCount	4200
totalTime	4.07086
firstFrontCount	50
frontCount	1
avgEvalTime	1.08602e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.0653031	1.02653	0.0653031	1.02653	0	0	
1.03746	0.0670927	1.03746	0.0670927	0	0	
0.940022	0.447324	0.940022	0.447324	0	0	
0.940174	0.190639	0.940174	0.190639	0	0	
0.453291	0.933455	0.453291	0.933455	0	0	
0.238388	0.940375	0.238388	0.940375	0	0	
0.685916	0.774157	0.685916	0.774157	0	0	
0.775778	0.601887	0.775778	0.601887	0	0	
1.00638	0.108593	1.00638	0.108593	0	0	
0.580515	0.77857	0.580515	0.77857	0	0	
0.767422	0.706847	0.767422	0.706847	0	0	
0.158131	0.952323	0.158131	0.952323	0	0	
0.229621	0.94219	0.229621	0.94219	0	0	
0.9627	0.134995	0.9627	0.134995	0	0	
0.456031	0.914544	0.456031	0.914544	0	0	
0.716281	0.760114	0.716281	0.760114	0	0	
1.02939	0.0780986	1.02939	0.0780986	0	0	
0.111699	0.987322	0.111699	0.987322	0	0	
0.953788	0.145592	0.953788	0.145592	0	0	
0.73859	0.749195	0.73859	0.749195	0	0	
0.119843	0.974768	0.119843	0.974768	0	0	
0.473935	0.876086	0.473935	0.876086	0	0	
0.0963849	1.02354	0.0963849	1.02354	0	0	
0.755433	0.727753	0.755433	0.727753	0	0	
0.153486	0.959376	0.153486	0.959376	0	0	
0.521197	0.802949	0.521197	0.802949	0	0	
0.940776	0.184861	0.940776	0.184861	0	0	
0.907783	0.467352	0.907783	0.467352	0	0	
0.835916	0.51237	0.835916	0.51237	0	0	
0.552064	0.784891	0.552064	0.784891	0	0	
0.934998	0.452117	0.934998	0.452117	0	0	
0.497431	0.858082	0.497431	0.858082	0	0	
0.818616	0.5125	0.818616	0.5125	0	0	
0.794256	0.519985	0.794256	0.519985	0	0	
0.525919	0.78961	0.525919	0.78961	0	0	
0.500322	0.823152	0.500322	0.823152	0	0	
0.900428	0.471018	0.900428	0.471018	0	0	
0.779193	0.571653	0.779193	0.571653	0	0	
0.782354	0.547781	0.782354	0.547781	0	0	
0.849474	0.490063	0.849474	0.490063	0	0	
0.792688	0.535599	0.792688	0.535599	0	0	
0.871964	0.476505	0.871964	0.476505	0	0	
0.497899	0.827957	0.497899	0.827957	0	0	
0.571778	0.782061	0.571778	0.782061	0	0	
0.083245	1.02503	0.083245	1.02503	0	0	
0.76377	0.710008	0.76377	0.710008	0	0	
0.871327	0.481033	0.871327	0.481033	0	0	
0.8529	0.489439	0.8529	0.489439	0	0	
0.481259	0.862405	0.481259	0.862405	0	0	
0.782123	0.56532	0.782123	0.56532	0	0	



#Generation 85 / 100
currentGen	85
evaluateCount	4250
totalTime	4.09837
firstFrontCount	50
frontCount	1
avgEvalTime	1.19512e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
1.03746	0.0670927	1.03746	0.0670927	0	0	
0.0653031	1.02653	0.0653031	1.02653	0	0	
0.940022	0.447324	0.940022	0.447324	0	0	
0.940174	0.190639	0.940174	0.190639	0	0	
0.453291	0.933455	0.453291	0.933455	0	0	
0.238388	0.940375	0.238388	0.940375	0	0	
0.685916	0.774157	0.685916	0.774157	0	0	
0.775778	0.601887	0.775778	0.601887	0	0	
0.580515	0.77857	0.580515	0.77857	0	0	
0.767422	0.706847	0.767422	0.706847	0	0	
0.158131	0.952323	0.158131	0.952323	0	0	
0.229621	0.94219	0.229621	0.94219	0	0	
0.9627	0.134995	0.9627	0.134995	0	0	
1.00638	0.108593	1.00638	0.108593	0	0	
0.456031	0.914544	0.456031	0.914544	0	0	
0.473935	0.876086	0.473935	0.876086	0	0	
0.716281	0.760114	0.716281	0.760114	0	0	
0.111699	0.987322	0.111699	0.987322	0	0	
0.953788	0.145592	0.953788	0.145592	0	0	
0.73859	0.749195	0.73859	0.749195	0	0	
0.119843	0.974768	0.119843	0.974768	0	0	
0.0963849	1.02354	0.0963849	1.02354	0	0	
0.755433	0.727753	0.755433	0.727753	0	0	
0.153486	0.959376	0.153486	0.959376	0	0	
0.521197	0.802949	0.521197	0.802949	0	0	
0.940776	0.184861	0.940776	0.184861	0	0	
0.481259	0.862405	0.481259	0.862405	0	0	
1.02939	0.0780986	1.02939	0.0780986	0	0	
1.01122	0.0952121	1.01122	0.0952121	0	0	
0.907783	0.467352	0.907783	0.467352	0	0	
0.835916	0.51237	0.835916	0.51237	0	0	
0.552064	0.784891	0.552064	0.784891	0	0	
0.934998	0.452117	0.934998	0.452117	0	0	
0.495573	0.843336	0.495573	0.843336	0	0	
0.818616	0.5125	0.818616	0.5125	0	0	
0.794256	0.519985	0.794256	0.519985	0	0	
0.525919	0.78961	0.525919	0.78961	0	0	
0.500322	0.823152	0.500322	0.823152	0	0	
0.900428	0.471018	0.900428	0.471018	0	0	
0.779193	0.571653	0.779193	0.571653	0	0	
0.782354	0.547781	0.782354	0.547781	0	0	
0.849474	0.490063	0.849474	0.490063	0	0	
0.792688	0.535599	0.792688	0.535599	0	0	
0.871964	0.476505	0.871964	0.476505	0	0	
0.571778	0.782061	0.571778	0.782061	0	0	
0.083245	1.02503	0.083245	1.02503	0	0	
0.76377	0.710008	0.76377	0.710008	0	0	
0.871327	0.481033	0.871327	0.481033	0	0	
0.8529	0.489439	0.8529	0.489439	0	0	
0.782123	0.56532	0.782123	0.56532	0	0	



#Generation 86 / 100
currentGen	86
evaluateCount	4300
totalTime	4.19511
firstFrontCount	50
frontCount	1
avgEvalTime	1.10113e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.0653031	1.02653	0.0653031	1.02653	0	0	
1.03746	0.0670927	1.03746	0.0670927	0	0	
0.940022	0.447324	0.940022	0.447324	0	0	
0.940174	0.190639	0.940174	0.190639	0	0	
0.453291	0.933455	0.453291	0.933455	0	0	
0.238388	0.940375	0.238388	0.940375	0	0	
0.685916	0.774157	0.685916	0.774157	0	0	
0.775778	0.601887	0.775778	0.601887	0	0	
0.580515	0.77857	0.580515	0.77857	0	0	
0.767422	0.706847	0.767422	0.706847	0	0	
0.158131	0.952323	0.158131	0.952323	0	0	
0.229621	0.94219	0.229621	0.94219	0	0	
0.9627	0.134995	0.9627	0.134995	0	0	
1.00638	0.108593	1.00638	0.108593	0	0	
0.456031	0.914544	0.456031	0.914544	0	0	
0.473935	0.876086	0.473935	0.876086	0	0	
0.716281	0.760114	0.716281	0.760114	0	0	
0.111699	0.987322	0.111699	0.987322	0	0	
0.953788	0.145592	0.953788	0.145592	0	0	
0.73859	0.749195	0.73859	0.749195	0	0	
0.119843	0.974768	0.119843	0.974768	0	0	
0.0963849	1.02354	0.0963849	1.02354	0	0	
0.755433	0.727753	0.755433	0.727753	0	0	
0.500322	0.823152	0.500322	0.823152	0	0	
0.153486	0.959376	0.153486	0.959376	0	0	
0.940776	0.184861	0.940776	0.184861	0	0	
0.495573	0.843336	0.495573	0.843336	0	0	
0.481259	0.862405	0.481259	0.862405	0	0	
1.02939	0.0780986	1.02939	0.0780986	0	0	
1.01122	0.0952121	1.01122	0.0952121	0	0	
0.907783	0.467352	0.907783	0.467352	0	0	
0.835916	0.51237	0.835916	0.51237	0	0	
0.552064	0.784891	0.552064	0.784891	0	0	
0.934998	0.452117	0.934998	0.452117	0	0	
0.818616	0.5125	0.818616	0.5125	0	0	
0.794256	0.519985	0.794256	0.519985	0	0	
0.525919	0.78961	0.525919	0.78961	0	0	
0.900428	0.471018	0.900428	0.471018	0	0	
0.779193	0.571653	0.779193	0.571653	0	0	
0.518548	0.805536	0.518548	0.805536	0	0	
0.782354	0.547781	0.782354	0.547781	0	0	
0.849474	0.490063	0.849474	0.490063	0	0	
0.792688	0.535599	0.792688	0.535599	0	0	
0.871964	0.476505	0.871964	0.476505	0	0	
0.571778	0.782061	0.571778	0.782061	0	0	
0.083245	1.02503	0.083245	1.02503	0	0	
0.76377	0.710008	0.76377	0.710008	0	0	
0.871327	0.481033	0.871327	0.481033	0	0	
0.8529	0.489439	0.8529	0.489439	0	0	
0.782123	0.56532	0.782123	0.56532	0	0	



#Generation 87 / 100
currentGen	87
evaluateCount	4350
totalTime	4.22151
firstFrontCount	50
frontCount	1
avgEvalTime	1.19993e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
1.03746	0.0670927	1.03746	0.0670927	0	0	
0.0653031	1.02653	0.0653031	1.02653	0	0	
0.940022	0.447324	0.940022	0.447324	0	0	
0.940174	0.190639	0.940174	0.190639	0	0	
0.453291	0.933455	0.453291	0.933455	0	0	
0.238388	0.940375	0.238388	0.940375	0	0	
0.685916	0.774157	0.685916	0.774157	0	0	
0.775778	0.601887	0.775778	0.601887	0	0	
0.580515	0.77857	0.580515	0.77857	0	0	
0.767422	0.706847	0.767422	0.706847	0	0	
0.158131	0.952323	0.158131	0.952323	0	0	
0.229621	0.94219	0.229621	0.94219	0	0	
0.456031	0.914544	0.456031	0.914544	0	0	
0.473935	0.876086	0.473935	0.876086	0	0	
0.716281	0.760114	0.716281	0.760114	0	0	
0.111699	0.987322	0.111699	0.987322	0	0	
0.953788	0.145592	0.953788	0.145592	0	0	
0.73859	0.749195	0.73859	0.749195	0	0	
0.986699	0.127719	0.986699	0.127719	0	0	
0.119843	0.974768	0.119843	0.974768	0	0	
0.0963849	1.02354	0.0963849	1.02354	0	0	
0.755433	0.727753	0.755433	0.727753	0	0	
0.500322	0.823152	0.500322	0.823152	0	0	
0.153486	0.959376	0.153486	0.959376	0	0	
0.518548	0.805536	0.518548	0.805536	0	0	
0.940776	0.184861	0.940776	0.184861	0	0	
0.495573	0.843336	0.495573	0.843336	0	0	
1.00638	0.108593	1.00638	0.108593	0	0	
0.481259	0.862405	0.481259	0.862405	0	0	
1.02939	0.0780986	1.02939	0.0780986	0	0	
0.525919	0.78961	0.525919	0.78961	0	0	
1.01122	0.0952121	1.01122	0.0952121	0	0	
0.907783	0.467352	0.907783	0.467352	0	0	
0.835916	0.51237	0.835916	0.51237	0	0	
0.552064	0.784891	0.552064	0.784891	0	0	
0.934998	0.452117	0.934998	0.452117	0	0	
0.9627	0.134995	0.9627	0.134995	0	0	
0.818616	0.5125	0.818616	0.5125	0	0	
0.794256	0.519985	0.794256	0.519985	0	0	
0.900428	0.471018	0.900428	0.471018	0	0	
0.779193	0.571653	0.779193	0.571653	0	0	
0.782354	0.547781	0.782354	0.547781	0	0	
0.849474	0.490063	0.849474	0.490063	0	0	
0.792688	0.535599	0.792688	0.535599	0	0	
0.871964	0.476505	0.871964	0.476505	0	0	
0.571778	0.782061	0.571778	0.782061	0	0	
0.083245	1.02503	0.083245	1.02503	0	0	
0.76377	0.710008	0.76377	0.710008	0	0	
0.871327	0.481033	0.871327	0.481033	0	0	
0.8529	0.489439	0.8529	0.489439	0	0	



#Generation 88 / 100
currentGen	88
evaluateCount	4400
totalTime	4.24816
firstFrontCount	50
frontCount	1
avgEvalTime	1.12722e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
1.03746	0.0670927	1.03746	0.0670927	0	0	
0.0653031	1.02653	0.0653031	1.02653	0	0	
0.940174	0.190639	0.940174	0.190639	0	0	
0.453291	0.933455	0.453291	0.933455	0	0	
0.238388	0.940375	0.238388	0.940375	0	0	
0.685916	0.774157	0.685916	0.774157	0	0	
0.775778	0.601887	0.775778	0.601887	0	0	
0.580515	0.77857	0.580515	0.77857	0	0	
0.767422	0.706847	0.767422	0.706847	0	0	
0.158131	0.952323	0.158131	0.952323	0	0	
0.229621	0.94219	0.229621	0.94219	0	0	
0.456031	0.914544	0.456031	0.914544	0	0	
0.473935	0.876086	0.473935	0.876086	0	0	
0.716281	0.760114	0.716281	0.760114	0	0	
0.111699	0.987322	0.111699	0.987322	0	0	
0.953788	0.145592	0.953788	0.145592	0	0	
0.73859	0.749195	0.73859	0.749195	0	0	
0.986699	0.127719	0.986699	0.127719	0	0	
0.119843	0.974768	0.119843	0.974768	0	0	
0.0963849	1.02354	0.0963849	1.02354	0	0	
0.755433	0.727753	0.755433	0.727753	0	0	
0.500322	0.823152	0.500322	0.823152	0	0	
